user_id,item_id,title,playtime_forever,genres,recommend,sentiment_analysis,release_year
Spiritedaway1,300,Day of Defeat: Source,8.0,['Action'],True,1.0,2010
GungeonRighteer,320,Half-Life 2: Deathmatch,0.0,['Action'],True,1.0,2004
76561198062447997,4000,Garry's Mod,439.0,"['Indie', 'Simulation']",True,1.0,2006
gusso10_,220,Half-Life 2,70.0,['Action'],True,2.0,2004
Habbyman,240,Counter-Strike: Source,0.0,['Action'],True,2.0,2004
Haelnorr,220,Half-Life 2,170.0,['Action'],True,1.0,2004
76561198082179266,220,Half-Life 2,0.0,['Action'],True,1.0,2004
Haitroid,320,Half-Life 2: Deathmatch,151.0,['Action'],False,1.0,2004
76561198299095634,20,Team Fortress Classic,33.0,['Action'],False,0.0,1999
76561198074079694,4000,Garry's Mod,305.0,"['Indie', 'Simulation']",True,2.0,2006
Halio99,220,Half-Life 2,653.0,['Action'],True,1.0,2004
HallowedDragon,4000,Garry's Mod,24188.0,"['Indie', 'Simulation']",True,2.0,2006
halofreak61,70,Half-Life,1840.0,['Action'],True,1.0,1998
HamThePanMan,4000,Garry's Mod,359.0,"['Indie', 'Simulation']",True,1.0,2006
76561198043275956,1520,DEFCON,0.0,"['Indie', 'Strategy']",True,1.0,2006
hand0fcthulhu,4000,Garry's Mod,2646.0,"['Indie', 'Simulation']",True,2.0,2006
76561198065866954,220,Half-Life 2,731.0,['Action'],True,2.0,2004
supersushi987,4000,Garry's Mod,0.0,"['Indie', 'Simulation']",True,1.0,2006
sopramudar,4000,Garry's Mod,38670.0,"['Indie', 'Simulation']",True,1.0,2006
76561198080881484,3830,Psychonauts,0.0,['Action'],True,2.0,2005
76561198038572397,240,Counter-Strike: Source,132.0,['Action'],True,1.0,2004
76561198081776244,4000,Garry's Mod,444.0,"['Indie', 'Simulation']",True,1.0,2006
76561198077993857,4000,Garry's Mod,19075.0,"['Indie', 'Simulation']",False,1.0,2006
76561198077993857,4000,Garry's Mod,19075.0,"['Indie', 'Simulation']",False,1.0,2006
OfficialRagey,4000,Garry's Mod,3646.0,"['Indie', 'Simulation']",True,0.0,2006
TittyDestroyer,220,Half-Life 2,678.0,['Action'],True,2.0,2004
xxxkennySopxxx,10,Counter-Strike,8.0,['Action'],True,1.0,2000
HAramabeeHarrrisssooon,300,Day of Defeat: Source,3025.0,['Action'],True,1.0,2010
DANKESTMEMEMACHINEEVER,4000,Garry's Mod,4750.0,"['Indie', 'Simulation']",True,1.0,2006
lucky-seven,300,Day of Defeat: Source,2380.0,['Action'],False,1.0,2010
DeliciousPuddin,240,Counter-Strike: Source,291.0,['Action'],True,1.0,2004
76561198119721428,300,Day of Defeat: Source,4.0,['Action'],True,1.0,2010
76561198072072529,240,Counter-Strike: Source,10.0,['Action'],True,1.0,2004
76561198121314683,240,Counter-Strike: Source,3943.0,['Action'],True,1.0,2004
76561198123168383,4000,Garry's Mod,1648.0,"['Indie', 'Simulation']",True,1.0,2006
harrylolman,4000,Garry's Mod,94386.0,"['Indie', 'Simulation']",False,1.0,2006
Harv3yy,4000,Garry's Mod,88.0,"['Indie', 'Simulation']",True,1.0,2006
76561198046718131,17710,Nuclear Dawn,811.0,"['Action', 'Strategy']",True,1.0,2011
Rambo1061,240,Counter-Strike: Source,30673.0,['Action'],True,1.0,2004
harvse,4000,Garry's Mod,484.0,"['Indie', 'Simulation']",True,1.0,2006
corhodzic,20,Team Fortress Classic,0.0,['Action'],True,1.0,1999
hawaiianisswag,220,Half-Life 2,195.0,['Action'],True,1.0,2004
76561198066734993,240,Counter-Strike: Source,271.0,['Action'],True,1.0,2004
76561198103362354,4000,Garry's Mod,2994.0,"['Indie', 'Simulation']",True,1.0,2006
Nzatz,240,Counter-Strike: Source,439.0,['Action'],True,2.0,2004
fil96,220,Half-Life 2,285.0,['Action'],True,1.0,2004
76561198070092383,4000,Garry's Mod,785.0,"['Indie', 'Simulation']",True,1.0,2006
hecaton_john,2500,Shadowgrounds,82.0,['Action'],True,2.0,2006
76561198088531301,4000,Garry's Mod,1506.0,"['Indie', 'Simulation']",True,1.0,2006
76561198042879129,4000,Garry's Mod,2376.0,"['Indie', 'Simulation']",True,1.0,2006
TDOJ3DTDO,4000,Garry's Mod,10264.0,"['Indie', 'Simulation']",True,1.0,2006
HeliDash,240,Counter-Strike: Source,1601.0,['Action'],True,1.0,2004
imsufferingkillme,4000,Garry's Mod,22043.0,"['Indie', 'Simulation']",True,2.0,2006
hellotherem8,10,Counter-Strike,6125.0,['Action'],True,1.0,2000
fintanboy,240,Counter-Strike: Source,2553.0,['Action'],True,1.0,2004
henrydxb,240,Counter-Strike: Source,95.0,['Action'],True,1.0,2004
bobthehappyterroriest,4000,Garry's Mod,4829.0,"['Indie', 'Simulation']",False,1.0,2006
PimpIt,20,Team Fortress Classic,48.0,['Action'],True,1.0,1999
76561198062484829,4000,Garry's Mod,668.0,"['Indie', 'Simulation']",True,1.0,2006
76561198055335886,240,Counter-Strike: Source,357.0,['Action'],True,2.0,2004
76561198045953692,4000,Garry's Mod,9332.0,"['Indie', 'Simulation']",True,1.0,2006
76561198045953692,4000,Garry's Mod,9332.0,"['Indie', 'Simulation']",True,1.0,2006
76561198045953692,4000,Garry's Mod,9332.0,"['Indie', 'Simulation']",True,1.0,2006
216712138,4000,Garry's Mod,19.0,"['Indie', 'Simulation']",True,1.0,2006
hewl,4000,Garry's Mod,334.0,"['Indie', 'Simulation']",True,1.0,2006
Gawee08,300,Day of Defeat: Source,10.0,['Action'],True,1.0,2010
76561198123074348,10,Counter-Strike,7.0,['Action'],True,1.0,2000
koconut100,220,Half-Life 2,316.0,['Action'],True,2.0,2004
highpr,240,Counter-Strike: Source,7330.0,['Action'],True,1.0,2004
CyberBlade,10,Counter-Strike,0.0,['Action'],True,1.0,2000
76561198042823843,10,Counter-Strike,52.0,['Action'],True,1.0,2000
stevenlikesdicks,240,Counter-Strike: Source,47.0,['Action'],True,1.0,2004
Hollowfun,220,Half-Life 2,1038.0,['Action'],True,1.0,2004
holyswifter,4000,Garry's Mod,300.0,"['Indie', 'Simulation']",True,1.0,2006
WildCheese,1900,Earth 2160,41.0,['Strategy'],True,2.0,2006
76561198079621961,10,Counter-Strike,188.0,['Action'],True,1.0,2000
76561198080786408,4000,Garry's Mod,40304.0,"['Indie', 'Simulation']",True,1.0,2006
76561198080644089,4000,Garry's Mod,3862.0,"['Indie', 'Simulation']",True,1.0,2006
peoplesidiot,4000,Garry's Mod,31239.0,"['Indie', 'Simulation']",False,1.0,2006
kylesimmonds,220,Half-Life 2,4.0,['Action'],False,1.0,2004
DazzaPlays,220,Half-Life 2,442.0,['Action'],True,1.0,2004
horizon95,300,Day of Defeat: Source,239.0,['Action'],True,2.0,2010
76561198066842598,4000,Garry's Mod,5500.0,"['Indie', 'Simulation']",False,0.0,2006
HostileTemper,240,Counter-Strike: Source,1633.0,['Action'],True,2.0,2004
GenericNonCreativeProfile,4000,Garry's Mod,8465.0,"['Indie', 'Simulation']",True,2.0,2006
beefiest,220,Half-Life 2,0.0,['Action'],True,1.0,2004
b167er,10,Counter-Strike,70.0,['Action'],True,1.0,2000
76561198083780235,4000,Garry's Mod,0.0,"['Indie', 'Simulation']",True,1.0,2006
76561198095222559,105600,Terraria,2845.0,"['Action', 'Adventure', 'Indie', 'RPG']",True,1.0,2011
huy115,10,Counter-Strike,99.0,['Action'],True,1.0,2000
76561198065934504,70,Half-Life,193.0,['Action'],True,1.0,1998
76561198054285764,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
itschewz,300,Day of Defeat: Source,448.0,['Action'],True,2.0,2010
anthonyrocks65,4000,Garry's Mod,3211.0,"['Indie', 'Simulation']",True,1.0,2006
Bhulb,10,Counter-Strike,5.0,['Action'],True,1.0,2000
76561198047901097,10090,Call of Duty: World at War,4045.0,['Action'],True,2.0,2008
76561198054508148,300,Day of Defeat: Source,4979.0,['Action'],True,2.0,2010
offlinebyourmine,220,Half-Life 2,1004.0,['Action'],True,1.0,2004
offlinebyourmine,220,Half-Life 2,1004.0,['Action'],True,1.0,2004
76561198067593136,4000,Garry's Mod,3487.0,"['Indie', 'Simulation']",False,1.0,2006
HunkHogan69,4000,Garry's Mod,3076.0,"['Indie', 'Simulation']",True,1.0,2006
1337hunter,17470,Dead Space,41.0,['Action'],True,1.0,2008
76561198061796524,4000,Garry's Mod,2944.0,"['Indie', 'Simulation']",True,1.0,2006
76561198009498722,240,Counter-Strike: Source,819.0,['Action'],False,1.0,2004
poopeepeepoo,4000,Garry's Mod,19436.0,"['Indie', 'Simulation']",True,1.0,2006
76561198041993527,4000,Garry's Mod,6505.0,"['Indie', 'Simulation']",True,1.0,2006
I_BBox_4_u,4000,Garry's Mod,8796.0,"['Indie', 'Simulation']",True,1.0,2006
zaintheking,10,Counter-Strike,0.0,['Action'],False,1.0,2000
Ulrikk,240,Counter-Strike: Source,3765.0,['Action'],True,2.0,2004
tickets845,220,Half-Life 2,501.0,['Action'],True,1.0,2004
folkfrightsa,20,Team Fortress Classic,51.0,['Action'],True,1.0,1999
76561198070792786,220,Half-Life 2,805.0,['Action'],False,1.0,2004
pudjapu,20,Team Fortress Classic,13.0,['Action'],True,1.0,1999
76561198087871638,4000,Garry's Mod,14521.0,"['Indie', 'Simulation']",True,2.0,2006
iampro554433,240,Counter-Strike: Source,1801.0,['Action'],True,2.0,2004
ian_ramsay,240,Counter-Strike: Source,209.0,['Action'],False,1.0,2004
76561198071526072,4000,Garry's Mod,1219.0,"['Indie', 'Simulation']",True,1.0,2006
76561198034167696,300,Day of Defeat: Source,1643.0,['Action'],True,2.0,2010
nicholasd7,4000,Garry's Mod,12079.0,"['Indie', 'Simulation']",False,1.0,2006
76561197990772718,300,Day of Defeat: Source,0.0,['Action'],True,1.0,2010
IDGam3r,3310,Chuzzle Deluxe,8.0,['Casual'],True,2.0,2006
HonestlyIdontcares,4000,Garry's Mod,23239.0,"['Indie', 'Simulation']",True,2.0,2006
76561198095214263,220,Half-Life 2,0.0,['Action'],True,1.0,2004
FireInLatin,220,Half-Life 2,193.0,['Action'],True,0.0,2004
IGotDahMunchies,220,Half-Life 2,0.0,['Action'],False,1.0,2004
macey_moo,240,Counter-Strike: Source,92.0,['Action'],True,1.0,2004
macey_moo,240,Counter-Strike: Source,92.0,['Action'],True,1.0,2004
marster1618,4000,Garry's Mod,7963.0,"['Indie', 'Simulation']",True,1.0,2006
Illuminutter,1520,DEFCON,69.0,"['Indie', 'Strategy']",False,2.0,2006
CancerCure,240,Counter-Strike: Source,13.0,['Action'],True,1.0,2004
76561198055499125,240,Counter-Strike: Source,100.0,['Action'],True,1.0,2004
ImSeriouss,4000,Garry's Mod,4312.0,"['Indie', 'Simulation']",True,2.0,2006
ImSeriouss,4000,Garry's Mod,4312.0,"['Indie', 'Simulation']",True,2.0,2006
ImSeriouss,4000,Garry's Mod,4312.0,"['Indie', 'Simulation']",True,2.0,2006
ImSeriouss,4000,Garry's Mod,4312.0,"['Indie', 'Simulation']",True,2.0,2006
76561198066760486,240,Counter-Strike: Source,3842.0,['Action'],True,1.0,2004
dugec01,240,Counter-Strike: Source,1758.0,['Action'],True,1.0,2004
staecrh,320,Half-Life 2: Deathmatch,0.0,['Action'],False,1.0,2004
infamouscharles,240,Counter-Strike: Source,661.0,['Action'],True,1.0,2004
Infinitespeed,4000,Garry's Mod,24926.0,"['Indie', 'Simulation']",False,1.0,2006
76561198088860621,4000,Garry's Mod,5894.0,"['Indie', 'Simulation']",True,1.0,2006
76561198068363182,4000,Garry's Mod,140129.0,"['Indie', 'Simulation']",True,1.0,2006
sweatmore,220,Half-Life 2,357.0,['Action'],True,0.0,2004
76561198041240181,3920,Sid Meier's Pirates!,0.0,['RPG'],True,1.0,2005
76561198078587197,3920,Sid Meier's Pirates!,140.0,['RPG'],True,1.0,2005
guidetti1,4000,Garry's Mod,229.0,"['Indie', 'Simulation']",True,1.0,2006
ias19112000,220,Half-Life 2,1823.0,['Action'],True,1.0,2004
76561198066084140,4000,Garry's Mod,841.0,"['Indie', 'Simulation']",True,1.0,2006
alexisbest25,4000,Garry's Mod,936.0,"['Indie', 'Simulation']",True,1.0,2006
iSkulz,240,Counter-Strike: Source,786.0,['Action'],True,1.0,2004
Issekara,240,Counter-Strike: Source,2880.0,['Action'],True,1.0,2004
ysarge,220,Half-Life 2,1918.0,['Action'],False,2.0,2004
ITCGaming101,10,Counter-Strike,10.0,['Action'],True,2.0,2000
ITCGaming101,10,Counter-Strike,10.0,['Action'],True,2.0,2000
itscriddle,4000,Garry's Mod,19153.0,"['Indie', 'Simulation']",True,2.0,2006
iVerse,4000,Garry's Mod,49365.0,"['Indie', 'Simulation']",True,1.0,2006
iVoltGaming,220,Half-Life 2,79.0,['Action'],True,1.0,2004
ironcass,4000,Garry's Mod,7271.0,"['Indie', 'Simulation']",True,1.0,2006
ironcass,4000,Garry's Mod,7271.0,"['Indie', 'Simulation']",True,1.0,2006
76561198044586193,1200,Red Orchestra: Ostfront 41-45,0.0,['Action'],True,1.0,2006
JosephBarrett,220,Half-Life 2,0.0,['Action'],True,1.0,2004
76561198155610749,4000,Garry's Mod,6457.0,"['Indie', 'Simulation']",True,1.0,2006
jinmanabe,4000,Garry's Mod,15903.0,"['Indie', 'Simulation']",True,2.0,2006
Jaberley,227300,Euro Truck Simulator 2,19200.0,"['Indie', 'Simulation']",True,1.0,2013
thelostwolf,4000,Garry's Mod,2175.0,"['Indie', 'Simulation']",True,2.0,2006
Jacmac,4000,Garry's Mod,1075.0,"['Indie', 'Simulation']",True,0.0,2006
jadaik,4000,Garry's Mod,6879.0,"['Indie', 'Simulation']",True,1.0,2006
76561198021364449,4000,Garry's Mod,291.0,"['Indie', 'Simulation']",True,1.0,2006
Guinhoh311,220,Half-Life 2,186.0,['Action'],True,1.0,2004
76561198099036584,4000,Garry's Mod,919.0,"['Indie', 'Simulation']",True,2.0,2006
76561198049901169,4000,Garry's Mod,5283.0,"['Indie', 'Simulation']",True,2.0,2006
Jamessss,70,Half-Life,0.0,['Action'],True,2.0,1998
76561198027305355,4000,Garry's Mod,47738.0,"['Indie', 'Simulation']",True,1.0,2006
76561198027305355,4000,Garry's Mod,47738.0,"['Indie', 'Simulation']",True,1.0,2006
JarpsAU,220,Half-Life 2,143.0,['Action'],True,1.0,2004
jarvisnumbanine,4000,Garry's Mod,1561.0,"['Indie', 'Simulation']",True,2.0,2006
Memphis__,4000,Garry's Mod,496.0,"['Indie', 'Simulation']",True,1.0,2006
jawdoe,10,Counter-Strike,66.0,['Action'],False,1.0,2000
Jaxon1049,240,Counter-Strike: Source,295.0,['Action'],True,1.0,2004
76561198055365037,240,Counter-Strike: Source,250.0,['Action'],True,2.0,2004
Jc63921,240,Counter-Strike: Source,0.0,['Action'],True,1.0,2004
jdrocks,4000,Garry's Mod,18092.0,"['Indie', 'Simulation']",True,1.0,2006
idonothack,240,Counter-Strike: Source,1912.0,['Action'],True,2.0,2004
76561198062417966,220,Half-Life 2,586.0,['Action'],True,2.0,2004
76561198041845214,300,Day of Defeat: Source,1042.0,['Action'],True,1.0,2010
76561198079495006,4000,Garry's Mod,970.0,"['Indie', 'Simulation']",True,1.0,2006
xexilex,220,Half-Life 2,136.0,['Action'],True,1.0,2004
aligindahousebabykosha,220,Half-Life 2,194.0,['Action'],True,2.0,2004
76561198037540189,220,Half-Life 2,2.0,['Action'],True,1.0,2004
1234567io9872345678765432,20,Team Fortress Classic,15.0,['Action'],True,1.0,1999
76561198070993687,4000,Garry's Mod,206.0,"['Indie', 'Simulation']",True,2.0,2006
psn_jmcgamer12,300,Day of Defeat: Source,728.0,['Action'],True,1.0,2010
76561198115194725,4000,Garry's Mod,157.0,"['Indie', 'Simulation']",True,2.0,2006
MezKip,4000,Garry's Mod,9664.0,"['Indie', 'Simulation']",True,1.0,2006
2ZESTY4ME,4000,Garry's Mod,2344.0,"['Indie', 'Simulation']",False,1.0,2006
Qu_Boy,4000,Garry's Mod,92703.0,"['Indie', 'Simulation']",True,1.0,2006
TheLifeAndTimesOfTim,10,Counter-Strike,2.0,['Action'],True,1.0,2000
76561198081148689,12200,Bully: Scholarship Edition,114.0,"['Action', 'Adventure']",True,1.0,2008
76561198079765149,220,Half-Life 2,1379.0,['Action'],False,1.0,2004
76561198055887918,4000,Garry's Mod,538.0,"['Indie', 'Simulation']",False,1.0,2006
boazegevski,4000,Garry's Mod,155.0,"['Indie', 'Simulation']",True,1.0,2006
76561198018552349,4000,Garry's Mod,159.0,"['Indie', 'Simulation']",True,0.0,2006
Jonaleko,20,Team Fortress Classic,8.0,['Action'],True,2.0,1999
76561198053060832,4000,Garry's Mod,791.0,"['Indie', 'Simulation']",True,1.0,2006
mistersicklad483759,3920,Sid Meier's Pirates!,0.0,['RPG'],True,1.0,2005
mistersicklad483759,3920,Sid Meier's Pirates!,0.0,['RPG'],True,1.0,2005
Joshman106,240,Counter-Strike: Source,536.0,['Action'],True,0.0,2004
Terencio,70,Half-Life,130.0,['Action'],True,1.0,1998
2ik4tf,4000,Garry's Mod,3251.0,"['Indie', 'Simulation']",True,1.0,2006
76561198077432581,4000,Garry's Mod,2430.0,"['Indie', 'Simulation']",True,1.0,2006
76561198055604266,4000,Garry's Mod,52160.0,"['Indie', 'Simulation']",True,1.0,2006
76561198107847795,4000,Garry's Mod,4795.0,"['Indie', 'Simulation']",True,1.0,2006
RichmondDaGamer,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
RichmondDaGamer,240,Counter-Strike: Source,1.0,['Action'],True,1.0,2004
THEHITMONKEY,70,Half-Life,99.0,['Action'],True,1.0,1998
76561198046170033,240,Counter-Strike: Source,466.0,['Action'],True,1.0,2004
jubjub727,4000,Garry's Mod,115772.0,"['Indie', 'Simulation']",True,1.0,2006
jukianinja,240,Counter-Strike: Source,85.0,['Action'],False,1.0,2004
JunG00berfuckingsucks,4000,Garry's Mod,22833.0,"['Indie', 'Simulation']",True,1.0,2006
76561198061493090,4000,Garry's Mod,779.0,"['Indie', 'Simulation']",True,1.0,2006
76561198036171355,220,Half-Life 2,2825.0,['Action'],True,1.0,2004
mrpoo2,70,Half-Life,767.0,['Action'],True,2.0,1998
76561198043276814,240,Counter-Strike: Source,377.0,['Action'],True,2.0,2004
Justmatel,220,Half-Life 2,0.0,['Action'],True,2.0,2004
Justmatel,220,Half-Life 2,0.0,['Action'],True,2.0,2004
ducksswamp,240,Counter-Strike: Source,547.0,['Action'],True,2.0,2004
spbko8o,20,Team Fortress Classic,1.0,['Action'],True,1.0,1999
76561198107506517,240,Counter-Strike: Source,244.0,['Action'],True,2.0,2004
kaepora0gaebora,70,Half-Life,742.0,['Action'],True,1.0,1998
iloveyouus,1510,Uplink,38.0,"['Indie', 'Strategy']",True,2.0,2006
prettyhm02forawhiteguy,320,Half-Life 2: Deathmatch,0.0,['Action'],True,2.0,2004
runnerofchaos,240,Counter-Strike: Source,32.0,['Action'],True,2.0,2004
KappaKaiju,4000,Garry's Mod,6998.0,"['Indie', 'Simulation']",True,2.0,2006
kappa_chino,240,Counter-Strike: Source,149.0,['Action'],True,1.0,2004
KappaSJ,4000,Garry's Mod,0.0,"['Indie', 'Simulation']",True,2.0,2006
76561198121874542,220,Half-Life 2,6479.0,['Action'],True,1.0,2004
ownageog,4000,Garry's Mod,7486.0,"['Indie', 'Simulation']",True,1.0,2006
r3koil,10,Counter-Strike,33.0,['Action'],False,1.0,2000
76561198026604616,4000,Garry's Mod,34516.0,"['Indie', 'Simulation']",True,1.0,2006
76561197970565267,220,Half-Life 2,805.0,['Action'],False,1.0,2004
Kayndarr,50,Half-Life: Opposing Force,302.0,['Action'],True,1.0,1999
kaysmart,4000,Garry's Mod,364.0,"['Indie', 'Simulation']",True,1.0,2006
TheKazimir,240,Counter-Strike: Source,172.0,['Action'],True,2.0,2004
KSAC,1250,Killing Floor,507.0,['Action'],True,1.0,2009
76561198065764432,300,Day of Defeat: Source,59.0,['Action'],True,1.0,2010
76561198075749223,220,Half-Life 2,26.0,['Action'],True,1.0,2004
keino_,4000,Garry's Mod,255.0,"['Indie', 'Simulation']",True,2.0,2006
54Strat,4000,Garry's Mod,5089.0,"['Indie', 'Simulation']",True,1.0,2006
765611979902442O1,4000,Garry's Mod,55968.0,"['Indie', 'Simulation']",True,1.0,2006
kenny536,70,Half-Life,0.0,['Action'],True,1.0,1998
76561198097795611,70,Half-Life,368.0,['Action'],True,1.0,1998
76561198088808564,240,Counter-Strike: Source,329.0,['Action'],True,2.0,2004
Delicous_Cookies,1510,Uplink,49.0,"['Indie', 'Strategy']",True,1.0,2006
76561198057958244,240,Counter-Strike: Source,16835.0,['Action'],True,2.0,2004
76561198105473254,4000,Garry's Mod,2819.0,"['Indie', 'Simulation']",True,1.0,2006
usaidwotnow,240,Counter-Strike: Source,7411.0,['Action'],True,0.0,2004
76561198042170355,240,Counter-Strike: Source,0.0,['Action'],True,1.0,2004
IGotHeadFromYourMotherLastNight,240,Counter-Strike: Source,319.0,['Action'],True,2.0,2004
fuckchu,4000,Garry's Mod,660.0,"['Indie', 'Simulation']",True,1.0,2006
76561198078119248,4000,Garry's Mod,54455.0,"['Indie', 'Simulation']",True,1.0,2006
Killerkalf,2800,X2: The Threat,16.0,['Strategy'],True,1.0,2003
46366536564574576346346546,10,Counter-Strike,46.0,['Action'],True,1.0,2000
76561198219902115,10,Counter-Strike,1.0,['Action'],True,1.0,2000
76561198081529182,240,Counter-Strike: Source,606.0,['Action'],True,1.0,2004
kk_kyser,240,Counter-Strike: Source,145037.0,['Action'],True,1.0,2004
76561198074700614,4000,Garry's Mod,12281.0,"['Indie', 'Simulation']",True,1.0,2006
76561198042236060,320,Half-Life 2: Deathmatch,108.0,['Action'],True,1.0,2004
neveroddorburnsy,70,Half-Life,1306.0,['Action'],True,0.0,1998
JusicTheGod,4000,Garry's Mod,19311.0,"['Indie', 'Simulation']",True,1.0,2006
76561198068552229,4000,Garry's Mod,145.0,"['Indie', 'Simulation']",True,1.0,2006
76561198052151911,4000,Garry's Mod,16566.0,"['Indie', 'Simulation']",True,2.0,2006
pp0085,4000,Garry's Mod,1625.0,"['Indie', 'Simulation']",True,1.0,2006
76561198083247658,4000,Garry's Mod,3535.0,"['Indie', 'Simulation']",True,0.0,2006
Omega_0,8600,RACE 07,431.0,['Racing'],True,1.0,2007
76561198072489692,4000,Garry's Mod,545.0,"['Indie', 'Simulation']",True,1.0,2006
Snoresville,4000,Garry's Mod,131.0,"['Indie', 'Simulation']",True,1.0,2006
supersonic380,220,Half-Life 2,252.0,['Action'],True,1.0,2004
TheKiwiMantis,10,Counter-Strike,36.0,['Action'],True,1.0,2000
76561198044278243,4000,Garry's Mod,0.0,"['Indie', 'Simulation']",True,2.0,2006
everybodyloveskungfufighting,240,Counter-Strike: Source,679.0,['Action'],True,1.0,2004
Knight-Silver,240,Counter-Strike: Source,90.0,['Action'],True,1.0,2004
76561198044619788,70,Half-Life,1387.0,['Action'],True,1.0,1998
knitro,240,Counter-Strike: Source,1016.0,['Action'],True,1.0,2004
76561198088802064,240,Counter-Strike: Source,1580.0,['Action'],True,1.0,2004
KoiyyBoi,220,Half-Life 2,634.0,['Action'],True,1.0,2004
Rexoman,4000,Garry's Mod,7053.0,"['Indie', 'Simulation']",True,1.0,2006
76561197970812298,220,Half-Life 2,1599.0,['Action'],True,1.0,2004
76561198085167128,4000,Garry's Mod,51085.0,"['Indie', 'Simulation']",True,1.0,2006
76561198081667528,4000,Garry's Mod,2735.0,"['Indie', 'Simulation']",True,2.0,2006
kowala913,4000,Garry's Mod,16038.0,"['Indie', 'Simulation']",True,1.0,2006
76561198056445553,4000,Garry's Mod,6978.0,"['Indie', 'Simulation']",True,1.0,2006
kraken257,240,Counter-Strike: Source,76.0,['Action'],True,1.0,2004
76561198055670224,4000,Garry's Mod,1621.0,"['Indie', 'Simulation']",True,1.0,2006
demtitsgirl,240,Counter-Strike: Source,45.0,['Action'],True,0.0,2004
76561198036070181,220,Half-Life 2,222.0,['Action'],True,1.0,2004
drkritisch,220,Half-Life 2,160.0,['Action'],True,1.0,2004
76561198054912188,4000,Garry's Mod,1597.0,"['Indie', 'Simulation']",False,1.0,2006
76561198074348729,4000,Garry's Mod,32466.0,"['Indie', 'Simulation']",True,1.0,2006
druittmatee,22300,Fallout 3,1139.0,['RPG'],True,0.0,2008
kurbi-wan_kenobi,240,Counter-Strike: Source,0.0,['Action'],True,1.0,2004
kuroTENSHI_bread,4000,Garry's Mod,34.0,"['Indie', 'Simulation']",True,1.0,2006
YOLO-MCSWAGINGS,4000,Garry's Mod,5040.0,"['Indie', 'Simulation']",False,1.0,2006
kuygoon,4000,Garry's Mod,1062.0,"['Indie', 'Simulation']",True,1.0,2006
76561198118549893,20,Team Fortress Classic,19.0,['Action'],True,0.0,1999
76561198072676503,240,Counter-Strike: Source,474.0,['Action'],True,1.0,2004
lambdaop,220,Half-Life 2,7555.0,['Action'],True,2.0,2004
76561198113520617,4000,Garry's Mod,364.0,"['Indie', 'Simulation']",False,2.0,2006
lachd1223,50,Half-Life: Opposing Force,400.0,['Action'],True,1.0,1999
lachd1223,50,Half-Life: Opposing Force,400.0,['Action'],True,1.0,1999
lachie222,240,Counter-Strike: Source,2612.0,['Action'],True,1.0,2004
LachieLobster,4000,Garry's Mod,9565.0,"['Indie', 'Simulation']",True,2.0,2006
thatonelonelyguy,4000,Garry's Mod,402.0,"['Indie', 'Simulation']",True,1.0,2006
laerte261,240,Counter-Strike: Source,17.0,['Action'],True,1.0,2004
lainkelnuv,20,Team Fortress Classic,121.0,['Action'],True,1.0,1999
MMR_Assasin,300,Day of Defeat: Source,775.0,['Action'],True,1.0,2010
evilspirit112233,4000,Garry's Mod,1156.0,"['Indie', 'Simulation']",True,2.0,2006
76561198080125105,240,Counter-Strike: Source,491.0,['Action'],True,1.0,2004
LaughingRobot,70,Half-Life,64.0,['Action'],True,1.0,1998
76561198123388393,220,Half-Life 2,1939.0,['Action'],True,1.0,2004
NUZXD,10,Counter-Strike,524.0,['Action'],True,1.0,2000
nchavezzzzz,4000,Garry's Mod,9409.0,"['Indie', 'Simulation']",True,1.0,2006
Officer_Bathtub,220,Half-Life 2,588.0,['Action'],True,1.0,2004
95758,4000,Garry's Mod,1248.0,"['Indie', 'Simulation']",True,1.0,2006
PraetorianCohort,3920,Sid Meier's Pirates!,570.0,['RPG'],True,1.0,2005
76561198079337907,60,Ricochet,296.0,['Action'],True,1.0,2000
76561198043892035,300,Day of Defeat: Source,4483.0,['Action'],True,1.0,2010
Opal_mine,240,Counter-Strike: Source,400.0,['Action'],True,1.0,2004
76561198095949899,730,Counter-Strike: Global Offensive,49988.0,['Action'],True,2.0,2012
76561198091159513,4000,Garry's Mod,53.0,"['Indie', 'Simulation']",True,1.0,2006
76561198238911958,1900,Earth 2160,0.0,['Strategy'],True,1.0,2006
76561198020449132,4000,Garry's Mod,39.0,"['Indie', 'Simulation']",True,1.0,2006
Thelugomes,240,Counter-Strike: Source,1132.0,['Action'],True,1.0,2004
ultimax10,240,Counter-Strike: Source,359.0,['Action'],True,2.0,2004
558092,220,Half-Life 2,575.0,['Action'],True,1.0,2004
76561198056549802,300,Day of Defeat: Source,20.0,['Action'],True,1.0,2010
76561198062987149,4000,Garry's Mod,4004.0,"['Indie', 'Simulation']",True,1.0,2006
LendaSumida,12120,Grand Theft Auto: San Andreas,6004.0,['Action'],False,1.0,2005
leo17453,10,Counter-Strike,68.0,['Action'],True,1.0,2000
leoguibrito,300,Day of Defeat: Source,1281.0,['Action'],True,1.0,2010
lepidus99,1200,Red Orchestra: Ostfront 41-45,2.0,['Action'],False,1.0,2006
letspretend,4000,Garry's Mod,59755.0,"['Indie', 'Simulation']",False,1.0,2006
