id,title,genres
585860.0,Bunker 58,"['Action', 'Adventure', 'Indie']"
570790.0,New Frontier Days ~Founding Pioneers~,['Simulation']
647860.0,ArcheAge - Erenor Eternal Starter Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']"
388550.0,Galactic Missile Defense,"['Action', 'Casual', 'Indie', 'Strategy']"
458540.0,Lines,"['Casual', 'Indie']"
637920.0,Weather Lord,"['Casual', 'Indie', 'Simulation', 'Strategy']"
637930.0,Weather Lord: Hidden Realm,"['Casual', 'Indie', 'Simulation', 'Strategy']"
637940.0,Weather Lord: In Search of the Shaman,"['Casual', 'Indie', 'Simulation', 'Strategy']"
448194.0,Train Simulator: DB BR 101 Loco Add-On,['Simulation']
636360.0,Silent Gentleman,['RPG']
647850.0,Royal Detective: Queen of Shadows Collector's Edition,"['Adventure', 'Casual']"
636520.0,Gevaudan,"['Adventure', 'Indie']"
513118.0,TS Marketplace: Zacns Wagon Pack 02 Add-On,['Simulation']
631530.0,Fight or Die 2,"['Action', 'Adventure', 'Indie', 'RPG']"
523870.0,Breaking Fast,"['Action', 'Casual', 'Indie', 'Racing']"
615350.0,Scarlett Mysteries: Cursed Child,"['Adventure', 'Casual']"
643010.0,Darknet - Soundtrack,"['Indie', 'Strategy']"
630170.0,Murder In Tehran's Alleys 1933,['Adventure']
595660.0,Lux Alliance,"['Indie', 'Strategy']"
401250.0,Zulu Response,"['Action', 'Indie', 'Simulation', 'Strategy']"
543070.0,"Gray Skies, Dark Waters","['Adventure', 'Casual', 'Indie']"
530820.0,Subject A-119,"['Adventure', 'Casual']"
588880.0,Crush,"['Action', 'Indie']"
601920.0,Adjacency,"['Casual', 'Indie']"
374940.0,Tank Battle: Normandy,['Strategy']
486990.0,Jump Stars,"['Action', 'Indie']"
598700.0,The Vagrant,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
627430.0,Redout - V.E.R.T.E.X. Pack,['Racing']
359340.0,Pixel Puzzles Mosaics,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
468739.0,Tabletop Simulator - Abraca...What?,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
522130.0,LandTraveller,"['Indie', 'RPG', 'Early Access']"
364050.0,Face It - A game to fight inner demons,"['Action', 'Adventure', 'Indie']"
623840.0,Ambre - a heartbreaking kinetic novel,"['Casual', 'Free to Play', 'Indie']"
499660.0,Medieval Kingdom Wars,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
629210.0,Extra Terrestrial Perception,"['Action', 'Adventure', 'Indie']"
647900.0,Riddles of Fate: Into Oblivion Collector's Edition,"['Adventure', 'Casual']"
423490.0,Air Missions: HIND,"['Action', 'Casual', 'Indie', 'Simulation']"
557003.0,Awesomenauts - Bullbarian Deadlift Skin,"['Action', 'Free to Play', 'Indie', 'Strategy']"
634010.0,Awesomenauts - Kunoichi Dizzy Skin,"['Action', 'Free to Play', 'Indie', 'Strategy']"
611960.0,Pilam Sky,"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']"
561557.0,Dizzy - Awesomenauts Character,"['Action', 'Indie', 'Strategy']"
592270.0,Neko Navy,"['Action', 'Indie']"
652160.0,DC Wonder: Unlimited,"['Action', 'Indie']"
654060.0,War Chariots: Royal Legion,"['Casual', 'Indie', 'Simulation', 'Strategy']"
647000.0,RoBros,"['Action', 'Free to Play', 'Indie', 'Strategy']"
629650.0,Symphonic Rain,['Adventure']
355370.0,Vidar,"['Adventure', 'Indie', 'RPG']"
561610.0,MotoGP™17,"['Racing', 'Simulation', 'Sports']"
567380.0,Heartbound,"['Action', 'Adventure', 'Indie', 'RPG']"
651520.0,Castle Defender,"['Casual', 'Strategy']"
606480.0,Flood of Light,"['Adventure', 'Casual', 'Indie', 'RPG']"
580720.0,Carrier Deck,['Simulation']
630940.0,theHunter™: Call of the Wild - ATV SABER 4X4,"['Adventure', 'Simulation', 'Sports']"
627670.0,Rocket Wars,"['Action', 'Indie']"
618690.0,Gorescript,"['Action', 'Indie']"
636530.0,Gorescript - Original Soundtrack,"['Action', 'Indie']"
571260.0,THE KING OF FIGHTERS XIV STEAM EDITION,['Action']
376971.0,Train Simulator: Western Pacific GP35 Add-On,['Simulation']
525920.0,Pro Cycling Manager 2017,"['Simulation', 'Sports']"
590390.0,THE KING OF FIGHTERS XIV STEAM EDITION: UPGRADE PACK,['Action']
650900.0,Teslagrad - Soundtrack,['Indie']
513116.0,TS Marketplace: DD35 Demonstrator Add-On,['Simulation']
609829.0,FSX Steam Edition: Convair XB-46 Add-On,['Simulation']
581450.0,Call of Duty®: Black Ops III - Zombies Chronicles,"['Action', 'Adventure']"
650990.0,Run Jump Die Repeat,"['Action', 'Indie']"
653000.0,Facility - Donation DLC,"['Action', 'Indie']"
647410.0,Goodbye My King,"['Action', 'Indie', 'Early Access']"
624050.0,Lazer Cops,"['Action', 'Indie']"
492100.0,Lord of Djinn,"['Action', 'Indie']"
625160.0,Scrollonoid,"['Action', 'Indie']"
539595.0,Pathfinder Adventures - Epic and Legendary Cards 1,"['RPG', 'Strategy']"
652200.0,Chromaestro,"['Casual', 'Indie']"
613410.0,Delphinia Chronicle,"['Action', 'Adventure', 'RPG']"
615981.0,Delphinia Chronicle - 800 Cash,"['Action', 'Adventure', 'RPG']"
630380.0,Castle of Shikigami 式神の城 - Soundtrack,['Action']
582980.0,Castle of Shikigami 式神の城,['Action']
516510.0,Orake 2D MMORPG,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
643730.0,Aerofly FS 2 - Orbx - Innsbruck Airport,"['Indie', 'Simulation']"
654440.0,Isotiles - Isometric Puzzle Game,"['Indie', 'Strategy']"
643731.0,Aerofly FS 2 - Orbx - Chicago Meigs Field,"['Indie', 'Simulation']"
645940.0,OneScreen Solar Sails,['Casual']
654360.0,Fantasy Grounds - Pathfinder RPG - Bestiary 4 Pack (PFRPG),"['Indie', 'RPG', 'Strategy']"
653940.0,Zafehouse Diaries 2,"['Indie', 'RPG', 'Strategy']"
650190.0,Fantasy Grounds - Iron Heroes Counter Collection (Token Pack),"['Indie', 'RPG', 'Strategy']"
655020.0,Unreal Estate,"['Casual', 'Indie', 'Simulation', 'Strategy']"
636910.0,Geoid,"['Action', 'Casual', 'Indie']"
628560.0,Bebop and Tempo,"['Action', 'Adventure']"
577180.0,Sin Castle,"['Indie', 'RPG', 'Strategy']"
592812.0,SUPER ARMY OF TENTACLES 3: Summer Outfit Pack II: Shark Week,"['Adventure', 'Indie', 'RPG']"
623619.0,X-Plane 11 - Add-on: Aerosoft - Airport Rio de Janeiro – Santos Dumont,['Simulation']
613010.0,Secret in Story,"['Adventure', 'Indie']"
592811.0,SUPER ARMY OF TENTACLES 3: Summer Outfit Pack I: San Diego Comic-Con Exclusives 2017,"['Adventure', 'Indie', 'RPG']"
655650.0,Mahjong Masters: Temple of the Ten Gods,['Casual']
580100.0,Darkest Dungeon®: The Crimson Court,"['Indie', 'RPG', 'Strategy']"
645440.0,Tearstone,"['Adventure', 'Casual', 'Indie']"
645410.0,Ominous Tales: The Forsaken Isle,"['Adventure', 'Casual', 'Indie']"
591501.0,Pixel Puzzles Ultimate - Puzzle Pack: Urban Decay,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
650730.0,Weeping Skies,"['Adventure', 'Casual', 'Indie']"
649410.0,Jazzpunk: Flavour Nexus,"['Adventure', 'Indie']"
573510.0,MapleStory Beginner Pack,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
573512.0,MapleStory Cosmetic Pack,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
573513.0,MapleStory Equipment Enhancement Pack,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
573511.0,MapleStory Pet Pack,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
655420.0,Simple RTS,"['Indie', 'Strategy']"
648120.0,Battle of Painters,"['Casual', 'Indie']"
660250.0,MultiVR.se All Scenes,['Utilities']
339720.0,Debugger 3.16: Hack'n'Run,"['Indie', 'Early Access']"
404540.0,Nex Machina,"['Action', 'Indie']"
236110.0,Dungeon Defenders II,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
660050.0,World of Guns: Pistols Pack #1,"['Free to Play', 'Indie', 'Simulation']"
660060.0,World of Guns: Pistols Pack #2,"['Free to Play', 'Indie', 'Simulation']"
651130.0,Dungeon Defenders II - Gemtacular Pack,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
651131.0,Dungeon Defenders II - Standard Edition,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
651132.0,Dungeon Defenders II - Deluxe Edition,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
651140.0,Dungeon Defenders II - Heroic Edition,"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
654330.0,Fantasy Grounds - 50 Fathoms Online Gaming Tokens (Savage Worlds) (Token Pack),"['Indie', 'RPG', 'Strategy']"
659230.0,Fantasy Grounds - Online Gaming Pack #1: Animals &amp; Aberrations,"['Indie', 'RPG', 'Strategy']"
660240.0,Fantasy Grounds - Rippers Online Gaming Figure Flats (Token Pack),"['Indie', 'RPG', 'Strategy']"
642590.0,Virtual Battlemap DLC - Modern Town,"['Design &amp; Illustration', 'Utilities']"
299950.0,GET EVEN,['Action']
604170.0,Libra of the Vampire Princess,"['Adventure', 'Casual', 'Simulation']"
630050.0,Dead Exit,"['Casual', 'Strategy']"
623110.0,Get Even - OST,['Action']
661430.0,LineWay,"['Casual', 'Indie']"
654640.0,7 Pillars,['RPG']
660040.0,Diving Trunks,"['Casual', 'Indie']"
653722.0,RPG Maker MV - Modern Day Menace Battlers,"['Design &amp; Illustration', 'Web Publishing']"
653723.0,RPG Maker MV - Discovered Space Planets,"['Design &amp; Illustration', 'Web Publishing']"
653726.0,RPG Maker MV - Heaven and Earth Music Pack,"['Design &amp; Illustration', 'Web Publishing']"
653860.0,RPG Maker VX Ace - Discovered Space Planets,"['Design &amp; Illustration', 'Web Publishing']"
653727.0,RPG Maker MV - Medieval Warfare Music Pack,"['Design &amp; Illustration', 'Web Publishing']"
653891.0,RPG Maker VX Ace - Heaven and Earth Music Pack,"['Design &amp; Illustration', 'Web Publishing']"
653892.0,RPG Maker VX Ace - Medieval Warfare Music Pack,"['Design &amp; Illustration', 'Web Publishing']"
653720.0,RPG Maker MV - Modern Urban Tileset,"['Design &amp; Illustration', 'Web Publishing']"
653721.0,RPG Maker MV - Paranormal Monsters,"['Design &amp; Illustration', 'Web Publishing']"
653724.0,RPG Maker MV - Dignified Fantasy: Vol. 1,"['Design &amp; Illustration', 'Web Publishing']"
653728.0,RPG Maker MV - Steampunk Tiles MV,"['Design &amp; Illustration', 'Web Publishing']"
653890.0,RPG Maker VX Ace - The Music Box: Japanese Horror,"['Design &amp; Illustration', 'Web Publishing']"
653725.0,RPG Maker MV - The Music Box: Japanese Horror,"['Design &amp; Illustration', 'Web Publishing']"
652510.0,ESCAPE Room: Reality,"['Casual', 'Indie', 'RPG']"
653861.0,RPG Maker VX Ace - Dignified Fantasy: Vol. 1,"['Design &amp; Illustration', 'Web Publishing']"
617720.0,ASTA : ASTA Server,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']"
406760.0,"FL337 - ""Fleet""","['Action', 'Adventure', 'Indie']"
613400.0,SAKeRETSU,['RPG']
553270.0,Wars Across the World: Congo 1964,"['Indie', 'Strategy']"
604010.0,Chimpology,"['Casual', 'Indie', 'Simulation']"
645760.0,Heroic Dungeon,"['Casual', 'Indie']"
652050.0,The Labyrinth,"['Adventure', 'Early Access']"
614550.0,Golden Panic,"['Action', 'Casual', 'Indie', 'Early Access']"
653840.0,The Contractor,['RPG']
662450.0,Fantasy Grounds - Tour of Darkness Online Gaming (Token Pack),"['Indie', 'RPG', 'Strategy']"
581740.0,HUNGER,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
644530.0,The Maid_san's Caving Adventure - メイドさん洞窟探検 -,"['Action', 'Indie']"
650630.0,The Maid_san's Caving Adventure Soundtrack,['Indie']
620370.0,OneShot Solstice OST,"['Adventure', 'Casual', 'Indie']"
465710.0,Heroes Tactics,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
523660.0,HYPERCHARGE: Unboxed,"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']"
644610.0,Drums Hero PC,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']"
662863.0,Trainz Route: Appen,['Simulation']
662860.0,Trainz Route: Japan - Model Trainz,['Simulation']
662862.0,Trainz Route: The Shorts and Kerl Traction Railroad,['Simulation']
662861.0,Trainz Route: Port Zyd &amp; Fulazturn Railroad,['Simulation']
662864.0,Trainz Route: Bea-Dawe Model Railway,['Simulation']
662865.0,Trainz Route: Franklin Avenue Industrial,['Simulation']
662866.0,Trainz Route: Brazemore Yard,['Simulation']
619810.0,Fabulous - Angela's High School Reunion,"['Adventure', 'Casual', 'Indie', 'Simulation']"
649000.0,You Shall Not Jump: PC Master Race Edition,"['Action', 'Indie']"
332540.0,We Slay Monsters,"['Indie', 'RPG', 'Strategy']"
404284.0,Construction Simulator 2015: Liebherr A 918,"['Casual', 'Simulation']"
652090.0,Blockara,"['Action', 'Casual', 'Indie']"
636630.0,OMSI 2 Add-on Busbetrieb-Simulator,['Simulation']
456090.0,ZOMBIE TOWN AHHH,"['Action', 'Indie', 'RPG', 'Early Access']"
611770.0,Void Source,"['Action', 'Indie', 'Early Access']"
635060.0,Castle of no Escape,"['Action', 'Indie', 'RPG']"
639600.0,Arma 3 Malden,"['Action', 'Simulation', 'Strategy']"
649720.0,Fantasy Grounds - Wellstone City (Savage Worlds),"['Indie', 'RPG', 'Strategy']"
638620.0,Fantasy Grounds - Orc Town: Orc Village (Map Pack),"['Indie', 'RPG', 'Strategy']"
661950.0,FlyingRock: Arena,"['Free to Play', 'Indie']"
643570.0,Avatar Of The Wolf,"['Adventure', 'Indie', 'RPG']"
648940.0,Fantasy Grounds - Wellstone City Chronicles: Two-Bit Thugs (Savage Worlds),"['Indie', 'RPG', 'Strategy']"
647340.0,Fantasy Grounds - Nameless Horrors (CoC7E),"['Indie', 'RPG', 'Strategy']"
639860.0,Fantasy Grounds - Orc Town: Orc Arena (Map Pack),"['Indie', 'RPG', 'Strategy']"
647350.0,Fantasy Grounds - Online Gaming #10: Plants &amp; Vermin (Token Pack),"['Indie', 'RPG', 'Strategy']"
652440.0,Solaroids - Soundtrack (OST),"['Action', 'Casual', 'Indie', 'Simulation']"
617350.0,Samurai Forge,"['Free to Play', 'RPG', 'Strategy']"
583620.0,3D Organon Anatomy,['Education']
588620.0,Mary Le Chef - Cooking Passion,"['Adventure', 'Casual', 'Simulation']"
652570.0,Mystika 3 : Awakening of the dragons,"['Casual', 'Indie']"
659910.0,Loptice,"['Action', 'Casual', 'Indie']"
645450.0,Gravity Quest,"['Adventure', 'Casual', 'Indie']"
662710.0,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 4: Blood for Blood (PFRPG),"['Indie', 'RPG', 'Strategy']"
360400.0,Zombie Quarantine,"['Casual', 'Strategy']"
654520.0,Travel Riddles: Trip To Greece,['Casual']
658450.0,Lil' Blue Buddy,"['Action', 'Casual']"
650110.0,Princess Maker 3: Fairy Tales Come True,['Simulation']
508403.0,DRAGON BALL XENOVERSE 2 - DB Super Pack 4,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer']"
579940.0,Race for the Galaxy,['Strategy']
647071.0,Race for the Galaxy: Rebel vs Imperium,['Strategy']
556392.0,Steep™ - Extreme Pack,"['Action', 'Sports']"
554510.0,The Golf Club 2™,"['Simulation', 'Sports']"
613630.0,The Golf Club 2™ - The Aristocrat: Social Elite,"['Simulation', 'Sports']"
578580.0,The Golf Club 2™ - The Aristocrat: Rags to Riches,"['Simulation', 'Sports']"
641382.0,Tom Clancy's Rainbow Six® Siege - Capitão Loreto Set,['Action']
590245.0,Rocksmith® 2014 Edition – Remastered – Alabama Shakes Song Pack,"['Casual', 'Simulation']"
590247.0,Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Don’t Wanna Fight”,"['Casual', 'Simulation']"
590246.0,Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Hold On”,"['Casual', 'Simulation']"
590248.0,Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Gimme All Your Love”,"['Casual', 'Simulation']"
590249.0,Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Always Alright”,"['Casual', 'Simulation']"
654710.0,Ashes,"['Action', 'Adventure', 'Indie']"
644150.0,Smogland,"['Action', 'Adventure', 'Indie', 'Early Access']"
636390.0,Ticket to Earth,"['Indie', 'RPG', 'Strategy']"
659540.0,Warsim: The Realm of Aslona,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
655440.0,Panzer Killer,"['Action', 'Casual', 'Simulation']"
666140.0,My Time At Portia,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']"
604330.0,The Crown of Leaves,"['Adventure', 'Indie']"
662850.0,Shattered God DEMO,"['Action', 'Adventure', 'Indie', 'RPG']"
665990.0,Anomalies - Sights and Sounds,"['Casual', 'Indie', 'Simulation']"
667250.0,Your Smile Beyond Twilight - Original Soundtrack,"['Adventure', 'Indie']"
652560.0,Beached,"['Indie', 'RPG', 'Early Access']"
664080.0,Turn your Destiny,"['Casual', 'Indie']"
663230.0,OMSI 2 Add-on Downloadpack Vol. 2 - KI-Fahrzeuge,['Simulation']
605560.0,MXGP3 - Monster Energy SMX Riders Cup,"['Racing', 'Simulation', 'Sports']"
656200.0,ESports Club,"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']"
535850.0,Micro Machines World Series,['Racing']
640970.0,In Game Adventure: Legend of Monsters,"['Action', 'Casual', 'Indie']"
428610.0,Longsword - Tabletop Tactics,"['Indie', 'Strategy', 'Early Access']"
663430.0,This is not RPG,['RPG']
556480.0,Rugby League Live 4,['Sports']
666960.0,Cowboy's Adventure,"['Action', 'Adventure', 'Indie']"
664030.0,Time To Walk Alone,"['Casual', 'Indie']"
658384.0,Emma (for Athopiu),"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
658380.0,Emily (for Athopiu),"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
658381.0,Jack (for Athopiu),"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
613430.0,TANE DLC: Quinnimont Coal Drag,['Simulation']
615020.0,King of the World,"['Indie', 'Strategy', 'Early Access']"
438951.0,Pure Hold'em - Ringleader Card Deck,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
619380.0,The little vampir,"['Casual', 'Indie', 'Strategy']"
638760.0,The Horus Heresy: Battle of Tallarn - Underworld Campaign,['Strategy']
663420.0,Anarchy Online: Music Collection,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
623160.0,Zombie Solitaire 2 Chapter 1,['Casual']
665600.0,Dabda,"['Adventure', 'Casual', 'Indie']"
636050.0,5 Star Rio Resort,['Casual']
622040.0,Zooicide,"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']"
644300.0,Family Tree Heritage™ Platinum 15 –  Mac,['Education']
646960.0,Three Twenty One,"['Adventure', 'Indie']"
612200.0,TANE DLC: Victorian Railways Type 4 DD Class Pack - Canadian Red,['Simulation']
569350.0,RoboCritters,"['Action', 'Indie', 'Strategy']"
623616.0,X-Plane 11 - Add-on: Aerosoft - Airport Southwest Florida Intl.,['Simulation']
651400.0,BULLET SOUL / バレットソウル - 弾魂 - Original Soundtrack,['Action']
652530.0,Potentia,"['Action', 'Indie']"
655250.0,Insectophobia : Episode 1,"['Action', 'Adventure', 'Indie']"
667860.0,THOTH Soundtrack,"['Action', 'Indie']"
649550.0,Three Twenty One - Extra Content,"['Adventure', 'Indie']"
657350.0,White Noise 2 - Okiku,"['Adventure', 'Indie']"
641870.0,symeCu8e,"['Casual', 'Indie', 'Strategy']"
569290.0,Metamorfose S,"['Action', 'Adventure', 'Indie']"
656620.0,Circuit Warz,"['Action', 'Indie']"
652840.0,Live2DViewerEX - [Widget] Analog Clock (Deprecated),['Animation &amp; Modeling']
652610.0,Stick Nightmare,['Indie']
641860.0,Trenches of War,"['Action', 'Casual', 'Indie', 'Strategy']"
469720.0,Monsters' Den: Godfall,"['Adventure', 'Indie', 'RPG', 'Strategy']"
665650.0,2V Hoverbike,"['Action', 'Indie']"
665580.0,HEX: Frostheart Bundle,"['Adventure', 'Free to Play', 'RPG', 'Strategy']"
650770.0,Time Gun / 时间枪,"['Action', 'Adventure', 'Indie']"
666010.0,Refract,"['Indie', 'Strategy']"
397760.0,Urban War Defense,"['Strategy', 'Early Access']"
645470.0,LOG the game,"['Action', 'Adventure', 'Indie', 'Racing']"
562384.0,TS Marketplace: Miami – West Palm Beach Scenario Pack 01 Add-On,['Simulation']
596580.0,Fading of Zarya 7,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
654020.0,Ben The Exorcist,"['Action', 'Adventure', 'Indie']"
661730.0,Dawn of H'btakh,"['Action', 'Indie']"
673340.0,Red Spider Chronicle,['Adventure']
648880.0,SOYF: S#!T ON YOUR FRIENDS,['Action']
673320.0,Zaccaria Pinball - House of Diamonds 2017 Table,"['Casual', 'Free to Play', 'Simulation', 'Sports']"
666300.0,Fantasy Grounds - Gaming #6: Magical Beasts (Token Pack),"['Indie', 'RPG', 'Strategy']"
613270.0,Dinosis Survival,"['Action', 'Adventure', 'Indie', 'Simulation']"
672530.0,Queen of Seas - Original Sound Track,"['Casual', 'Indie']"
591506.0,Pixel Puzzles Ultimate - Puzzle Pack: Variety Pack 1,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
667370.0,"Fantasy Grounds - Gaming #7: Constructs, Elementals, &amp; Fey (Token Pack)","['Indie', 'RPG', 'Strategy']"
665520.0,Fantasy Grounds - Gaming #5: Dragons &amp; Giants (Token Pack),"['Indie', 'RPG', 'Strategy']"
668090.0,Fantasy Grounds - Gaming #9: Monstrous Humanoids &amp; Outsiders (Token Pack),"['Indie', 'RPG', 'Strategy']"
671230.0,Spirits: Ciel Bleu,"['Adventure', 'Indie', 'Simulation']"
654920.0,SQR🔲 2,"['Casual', 'Indie']"
514540.0,Hate Free Heroes RPG,"['Adventure', 'Indie', 'RPG']"
644680.0,"Libra of the Vampire Princess: Lycoris &amp; Aoi in ""The Promise"" PLUS Iris in ""Homeworld""","['Adventure', 'Casual', 'Simulation']"
662400.0,Steampunk Action Battle Simulator,"['Action', 'Adventure', 'Simulation', 'Strategy']"
655460.0,Hooligan Vasja: Halloween,"['Action', 'Casual', 'Indie']"
655310.0,Hard Man,"['Action', 'Casual', 'Indie']"
655300.0,Boom-Bahh,"['Casual', 'Indie', 'Strategy']"
659350.0,Cowboy Revenge,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']"
658770.0,Dreamals: Dream Quest,"['Action', 'Casual', 'Indie']"
658800.0,Fantasy Mosaics 16: Six Colors in Wonderland,"['Casual', 'Indie']"
591502.0,Pixel Puzzles Ultimate - Puzzle Pack: China,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']"
654950.0,Labyrinth Escape,"['Action', 'Indie']"
651170.0,Deep Horizon,"['Action', 'Casual', 'Indie']"
628400.0,Robot Shield,"['Action', 'Indie']"
664660.0,Against the Gradient,"['Casual', 'Indie', 'Simulation']"
635761.0,LOGistICAL - Canada,"['Casual', 'Strategy']"
668560.0,tho_maz,"['Adventure', 'Casual', 'Indie']"
337290.0,Still Not Dead,"['Action', 'Indie', 'Early Access']"
661460.0,Thin Judgment,"['Casual', 'Indie']"
463950.0,Selenon Rising - Episode 2,"['Adventure', 'Casual', 'Indie']"
670030.0,Fantasy Grounds - Dungeons &amp; Dragons: Shackles of Blood,"['Indie', 'RPG', 'Strategy']"
653090.0,BATTLECREW Space Pirates - Unlimited,"['Action', 'Indie']"
411480.0,BATTLECREW™ Space Pirates,"['Action', 'Free to Play', 'Indie']"
658860.0,BATTLECREW Space Pirates : All Pirates Skins,"['Action', 'Indie']"
647930.0,Danse Macabre: Crimson Cabaret Collector's Edition,"['Adventure', 'Casual']"
666200.0,Of Guards and Thieves - Map Workshop,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']"
632160.0,"Gray Skies, Dark Waters Soundtrack &amp; Art Book","['Adventure', 'Casual', 'Indie']"
505640.0,Antihero,"['Indie', 'Strategy']"
652490.0,Antihero Book Club Characters,"['Indie', 'Strategy']"
596460.0,Antihero - Soundtrack,"['Indie', 'Strategy']"
510360.0,Recession,"['Action', 'Indie', 'Early Access']"
664420.0,Girls and Quiz,"['Casual', 'Indie']"
662730.0,MIND REFLECTION ⬛ Inside the Black Mirror Puzzle,"['Casual', 'Indie']"
669760.0,One Bit,"['Action', 'Adventure', 'Indie']"
629440.0,Graze Counter,"['Action', 'Casual']"
675400.0,Spaceship Looter - Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']"
388370.0,Nova Blitz,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
646930.0,868-HACK - PLAN.B,"['Indie', 'Strategy']"
666060.0,Derelict Fleet,"['Action', 'Adventure', 'Indie']"
649330.0,Wonder Boy: The Dragon's Trap - Original Soundtrack,"['Action', 'Adventure', 'Indie']"
667710.0,A Tale of Caos: Overture - Act III,"['Adventure', 'Indie']"
636470.0,Tungulus,['Indie']
497621.0,Awesomenauts - Pyromancer Smiles Skin,"['Action', 'Indie', 'Strategy']"
648260.0,Insane Road,"['Action', 'Adventure', 'Indie', 'Racing']"
647371.0,VR Sports - Table Tennis,"['Action', 'Casual', 'Indie', 'Sports']"
661480.0,UniOne,"['Casual', 'Indie', 'Strategy']"
674310.0,THE 2048,['Indie']
628660.0,Lode Runner Legacy,"['Action', 'Casual']"
656310.0,Dracula's Library,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
645260.0,Trophy Fishing 2,"['Free to Play', 'Simulation', 'Sports']"
659950.0,Travel Riddles: Trip To Italy,['Casual']
562372.0,Train Simulator: Mighty Seddin Freight Route Add-On,['Simulation']
500248.0,Train Simulator: Aerotrain Streamlined Train Add-On,['Simulation']
667300.0,aMAZE 3D,"['Casual', 'Indie']"
647430.0,Game of Emperors,['Strategy']
654900.0,qop,"['Casual', 'Indie']"
477030.0,The Lion's Song: Episode 4 - Closure,"['Adventure', 'Indie']"
655130.0,LSDriver 2,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
466810.0,Soulslayer～灭魂·误佳期～,"['Adventure', 'Casual', 'Indie']"
654910.0,YANKAI'S PEAK.,['Indie']
663240.0,All You Can Eat,"['Adventure', 'Casual', 'Indie']"
668710.0,Steam Starter Pack,"['Adventure', 'Free to Play', 'RPG', 'Strategy']"
655470.0,A Goo Adventure,"['Action', 'Adventure', 'Casual', 'Indie']"
581750.0,Origin Of Destiny - Donation #2,"['Adventure', 'Free to Play', 'Indie', 'RPG']"
654990.0,Dude Simulator,"['Action', 'Adventure', 'Indie', 'Simulation']"
668714.0,Steam Fleet Commander Pack,"['Adventure', 'Free to Play', 'RPG', 'Strategy']"
674300.0,World of Guns: Shotguns Pack #1,"['Free to Play', 'Indie', 'Simulation']"
585920.0,Puzzle One,"['Casual', 'Indie']"
662210.0,Metal as Phuk,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
489570.0,Antisphere,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
